Lro flight direction	North azimuth	Sub solar azimuth	Image Name
+X	264.23	176.57	M1319398825RC_pyr.tif
+X	267.5	176.8	M1319398825LC_pyr.tif
+X	95.65	179.32	M1325211352RC_pyr.tif
+X	95.88	175.06	M1325225317RC_pyr.tif
+X	92.82	177.55	M1325225376LC_pyr.tif
+X	95.61	181.18	M1325225495RC_pyr.tif
+X	92.76	175.24	M1325225317LC_pyr.tif
+X	92.96	181.55	M1325225495LC_pyr.tif
+X	93.04	183.35	M1325225530LC_pyr.tif
+X	95.76	177.3	M1325225376RC_pyr.tif
+X	92.81	176.51	M1325232380LC_pyr.tif
+X	95.56	182.94	M1325225530RC_pyr.tif
+X	95.82	176.29	M1325232380RC_pyr.tif
+X	95.6	181.91	M1325232553RC_pyr.tif
+X	93.01	182.29	M1325232553LC_pyr.tif
+X	93.08	184.14	M1325232590LC_pyr.tif
+X	95.55	183.71	M1325232590RC_pyr.tif
+X	95.74	178.46	M1325239477RC_pyr.tif
+X	92.89	178.74	M1325239477LC_pyr.tif
+X	92.83	176.56	M1325246462LC_pyr.tif
+X	95.84	176.34	M1325246462RC_pyr.tif
+X	95.63	181.7	M1325246606RC_pyr.tif
+X	95.65	181.31	M1325253641RC_pyr.tif
+X	93.02	182.08	M1325246606LC_pyr.tif
+X	93.01	181.68	M1325253641LC_pyr.tif
+X	93.11	184.02	M1325260743LC_pyr.tif
+X	95.78	177.77	M1325267614RC_pyr.tif
+X	92.86	177.23	M1325260552LC_pyr.tif
+X	95.82	176.99	M1325260552RC_pyr.tif
+X	95.59	183.59	M1325260743RC_pyr.tif
+X	92.89	178.03	M1325267614LC_pyr.tif
+X	93.1	183.76	M1325267771LC_pyr.tif
+X	92.81	174.73	M1325274559LC_pyr.tif
+X	95.67	180.98	M1325274736RC_pyr.tif
+X	95.6	183.34	M1325267771RC_pyr.tif
+X	95.95	174.56	M1325274559RC_pyr.tif
+X	93.02	181.33	M1325274736LC_pyr.tif
+X	93.07	182.78	M1325281813LC_pyr.tif
+X	95.86	161.65	M1327561747RC_pyr.tif
+X	92.76	161.66	M1327561747LC_pyr.tif
+X	95.63	182.39	M1325281813RC_pyr.tif
+X	95.57	182.13	M1327568989RC_pyr.tif
+X	92.93	175.71	M1327561892LC_pyr.tif
+X	95.63	175.45	M1327561892RC_pyr.tif
+X	93.04	182.51	M1327568989LC_pyr.tif
+X	93.01	179.35	M1327576006LC_pyr.tif
+X	93.09	183.89	M1327583082LC_pyr.tif
+X	95.62	179.02	M1327576006RC_pyr.tif
+X	95.59	183.49	M1327583082RC_pyr.tif
+X	92.83	162.42	M1327589915LC_pyr.tif
+X	95.89	162.4	M1327589915RC_pyr.tif
+X	95.7	174.52	M1327590040RC_pyr.tif
+X	92.98	174.76	M1327590040LC_pyr.tif
+X	93.08	181.85	M1327597146LC_pyr.tif
+X	95.72	173.51	M1327604109RC_pyr.tif
+X	95.63	181.48	M1327597146RC_pyr.tif
+X	92.98	173.73	M1327604109LC_pyr.tif
+X	92.95	170.92	M1327611114LC_pyr.tif
+X	95.61	184.17	M1327618291RC_pyr.tif
+X	93.13	184.59	M1327618291LC_pyr.tif
+X	95.7	175.79	M1327625244RC_pyr.tif
+X	93.02	176.06	M1327625244LC_pyr.tif
+X	95.76	170.75	M1327611114RC_pyr.tif
+X	95.73	173.21	M1327632256RC_pyr.tif
+X	92.99	173.43	M1327632256LC_pyr.tif
-X	273.19	229.39	M1329906772RC_pyr.tif
-X	275.82	251.78	M1329927813LC_pyr.tif
-X	273.14	251.49	M1329920758RC_pyr.tif
-X	276.78	253.11	M1329920758LC_pyr.tif
-X	272.9	250.44	M1329927813RC_pyr.tif
-X	273.13	255.52	M1329934784RC_pyr.tif
-X	276.82	251.95	M1329941893LC_pyr.tif
-X	276.59	212.23	M1329942020LC_pyr.tif
-X	273.28	210.4	M1329942020RC_pyr.tif
-X	273.18	250.39	M1329941893RC_pyr.tif
-X	276.95	256.94	M1329934784LC_pyr.tif
-X	276.62	219.16	M1329949057LC_pyr.tif
-X	273.28	217.22	M1329949057RC_pyr.tif
-X	273.24	238.16	M1329956046RC_pyr.tif
-X	273.16	255.11	M1329962943RC_pyr.tif
-X	277.03	256.46	M1329962943LC_pyr.tif
-X	276.69	235.04	M1329963103LC_pyr.tif
-X	276.71	240	M1329956046LC_pyr.tif
-X	273.2	247.84	M1329970072RC_pyr.tif
-X	276.84	249.37	M1329970072LC_pyr.tif
-X	273.25	233.17	M1329963103RC_pyr.tif
-X	276.86	249.93	M1329977106LC_pyr.tif
-X	273.2	248.45	M1329977106RC_pyr.tif
-X	276.61	206.15	M1329977241LC_pyr.tif
-X	273.17	191.95	M1332258800RC_pyr.tif
-X	276.69	192.53	M1332258800LC_pyr.tif
-X	273.31	204.72	M1329977241RC_pyr.tif
-X	273.11	198.04	M1332251677RC_pyr.tif
-X	273.26	185.6	M1332265921RC_pyr.tif
-X	276.62	188.16	M1332272937LC_pyr.tif
-X	273.24	187.67	M1332272937RC_pyr.tif
-X	273.16	199.46	M1332279821RC_pyr.tif
-X	276.96	200.18	M1332279821LC_pyr.tif
-X	276.57	186.05	M1332265921LC_pyr.tif
-X	273.27	188.53	M1332287008RC_pyr.tif
-X	273.31	185.85	M1332294085RC_pyr.tif
-X	276.62	186.3	M1332294085LC_pyr.tif
-X	276.69	189.18	M1332301089LC_pyr.tif
-X	273.31	183.52	M1332280030RC_pyr.tif
-X	276.56	183.93	M1332280030LC_pyr.tif
-X	276.67	189.04	M1332287008LC_pyr.tif
-X	273.28	188.67	M1332301089RC_pyr.tif
-X	273.24	193.13	M1332308071RC_pyr.tif
-X	276.8	193.73	M1332308071LC_pyr.tif
-X	273.16	187.26	M1334602301RC_pyr.tif
-X	273.29	183.83	M1334616504RC_pyr.tif
-X	276.57	184.28	M1334616504LC_pyr.tif
-X	276.7	186.24	M1334623470LC_pyr.tif
-X	273.25	185.73	M1334623470RC_pyr.tif
-X	273.18	189.07	M1334630381RC_pyr.tif
-X	276.98	189.69	M1334630381LC_pyr.tif
-X	273.35	183.27	M1334630599RC_pyr.tif
-X	276.57	183.7	M1334630599LC_pyr.tif
-X	276.56	183.19	M1334637655LC_pyr.tif
-X	273.21	188.88	M1334644461RC_pyr.tif
-X	276.99	189.5	M1334644461LC_pyr.tif
-X	277.07	190.19	M1334658508LC_pyr.tif
-X	273.36	183.8	M1334658730RC_pyr.tif
-X	276.63	184.25	M1334658730LC_pyr.tif
-X	276.62	184.22	M1334665767LC_pyr.tif
-X	273.36	183.78	M1334665767RC_pyr.tif
-X	273.38	182.78	M1334637655RC_pyr.tif
-X	273.21	189.55	M1334658508RC_pyr.tif
-X	84.03	177.66	M1338130206LC_pyr.tif
-X	86.49	177.45	M1338130206RC_pyr.tif
-X	83.99	177.43	M1338137255LC_pyr.tif
-X	86.48	177.23	M1338137255RC_pyr.tif
-X	86.46	177.25	M1338144287RC_pyr.tif
-X	83.98	177.45	M1338144287LC_pyr.tif
-X	86.53	175.97	M1338151423RC_pyr.tif
-X	83.68	175.15	M1338151463LC_pyr.tif
-X	83.82	176.12	M1338151423LC_pyr.tif
-X	86.44	177.04	M1338158368RC_pyr.tif
-X	86.58	175.03	M1338151463RC_pyr.tif
-X	83.92	177.23	M1338158368LC_pyr.tif
-X	83.9	177.12	M1338165394LC_pyr.tif
-X	86.43	176.93	M1338165394RC_pyr.tif
-X	83.53	174.32	M1338158576LC_pyr.tif
-X	86.57	174.44	M1338165573RC_pyr.tif
-X	83.52	174.46	M1338179642LC_pyr.tif
-X	86.53	174.37	M1338179642RC_pyr.tif
-X	83.91	177.81	M1338193496LC_pyr.tif
-X	86.33	177.59	M1338193496RC_pyr.tif
-X	83.56	174.52	M1338165573LC_pyr.tif
-X	86.35	177.22	M1338200557RC_pyr.tif
-X	86.51	174.35	M1338193707RC_pyr.tif
-X	83.87	177.42	M1338200557LC_pyr.tif
-X	83.51	174.44	M1338193707LC_pyr.tif
-X	83.48	174.32	M1338200747LC_pyr.tif
-X	86.5	174.24	M1338200747RC_pyr.tif
-X	86.45	175.19	M1338207710RC_pyr.tif
-X	83.62	175.31	M1338207710LC_pyr.tif
-X	86.54	173.59	M1340493529RC_pyr.tif
-X	86.56	172.83	M1340486512RC_pyr.tif
-X	83.8	172.99	M1340486512LC_pyr.tif
-X	83.82	173.76	M1340493529LC_pyr.tif
-X	86.48	175.85	M1340500514RC_pyr.tif
-X	83.88	176.08	M1340500514LC_pyr.tif
-X	83.95	179.04	M1340507500LC_pyr.tif
-X	86.41	178.74	M1340507500RC_pyr.tif
-X	86.48	174.51	M1340507574RC_pyr.tif
-X	83.82	174.71	M1340507574LC_pyr.tif
-X	86.39	178.89	M1340514530RC_pyr.tif
-X	83.94	179.19	M1340514530LC_pyr.tif
-X	86.46	175.46	M1340514587RC_pyr.tif
-X	83.84	175.68	M1340514587LC_pyr.tif
-X	83.76	173.86	M1340521669LC_pyr.tif
-X	83.61	170.33	M1340521727LC_pyr.tif
-X	86.47	173.68	M1340521669RC_pyr.tif
-X	86.51	170.24	M1340521727RC_pyr.tif
-X	86.39	177.65	M1340528607RC_pyr.tif
-X	83.88	177.93	M1340528607LC_pyr.tif
-X	86.53	167.58	M1340528815RC_pyr.tif
-X	83.78	175.04	M1340535696LC_pyr.tif
-X	86.43	174.83	M1340535696RC_pyr.tif
-X	83.47	167.61	M1340528815LC_pyr.tif
-X	83.79	175.48	M1340542719LC_pyr.tif
-X	83.7	173.35	M1340549794LC_pyr.tif
-X	86.41	175.26	M1340542719RC_pyr.tif
-X	86.43	173.18	M1340549794RC_pyr.tif
-X	83.4	166.96	M1340556954LC_pyr.tif
-X	86.48	166.94	M1340556954RC_pyr.tif
+X	91.6	165.59	M123907166RC_pyr.tif
+X	91.8	124.11	M123907001RC_pyr.tif
+X	271.41	179.56	M176966919RC_pyr.tif
+X	90.75	175.08	M1115861184LC_pyr.tif
-X	275.56	205.08	M1210056056LC_pyr.tif
+X	92.41	181	M1264161408LC_pyr.tif
-X	83.97	132.81	M1284152267LC_pyr.tif
+X	267.95	186.57	M1288856870LC_pyr.tif
-X	86.69	164.84	M1312363306RC_pyr.tif
-X	272.62	181.24	M130985649LC_pyr.tif
-X	90.18	166.71	M139239398RC_pyr.tif
-X	273.34	183.64	M161645729LC_pyr.tif
+X	266.85	190.84	M174611491RC_pyr.tif
-X	270.46	203.23	M187577930RC_pyr.tif
-X	273.9	185.22	M189936870LC_pyr.tif
-X	270.96	186.93	M1122928962RC_pyr.tif
-X	85.91	176.14	M1131174974LC_pyr.tif
+X	269.44	180.09	M1135887676LC_pyr.tif
-X	271.53	184.32	M1153552858RC_pyr.tif
-X	87.44	175.78	M1218295584RC_pyr.tif
-X	87.2	173.55	M1248882320RC_pyr.tif
+X	264.42	211.86	M1255936692RC_pyr.tif
-X	272.79	183.69	M1273569328RC_pyr.tif
-X	84	173.56	M1279449519LC_pyr.tif
-X	276.28	181.12	M1301785753LC_pyr.tif
+X	88.84	123.89	M123907001LC_pyr.tif
+X	89.11	165.72	M123907166LC_pyr.tif
-X	272.84	183.48	M130985500LC_pyr.tif
+X	271.09	181.71	M146316367LC_pyr.tif
+X	92.11	179.95	M152214076RC_pyr.tif
+X	93.62	153.22	M1115860987RC_pyr.tif
-X	274.36	213.02	M1118219487LC_pyr.tif
-X	275.37	234.06	M1179454227LC_pyr.tif
+X	265.16	237.17	M1194757397RC_pyr.tif
+X	265	193.5	M1197112604RC_pyr.tif
-X	272.15	186.28	M1214761001RC_pyr.tif
+X	91.95	171.94	M1235937686LC_pyr.tif
-X	275.89	187.96	M1242998791LC_pyr.tif
-X	276.45	216.33	M1271214402LC_pyr.tif
-X	86.79	180.34	M1281797189RC_pyr.tif
+X	264.1	179.6	M1319412973RC_pyr.tif
-X	269.32	183.05	M130985500RC_pyr.tif
-X	269.46	180.89	M130985649RC_pyr.tif
-X	87.48	166.89	M139239398LC_pyr.tif
+X	89.67	180.28	M152214076LC_pyr.tif
-X	273.39	216.33	M156929978LC_pyr.tif
-X	269.93	183.21	M161645729RC_pyr.tif
-X	275.34	184.73	M1184163595LC_pyr.tif
-X	272.19	204.19	M1210056056RC_pyr.tif
+X	264.14	186.08	M1288856870RC_pyr.tif
-X	83.84	164.93	M1312363306LC_pyr.tif
+X	267.47	181.34	M146316367RC_pyr.tif
+X	92.33	169.15	M152213890RC_pyr.tif
-X	270.54	184.78	M189936870RC_pyr.tif
-X	88.59	177.66	M1128821066RC_pyr.tif
+X	269.64	255.9	M1133535104LC_pyr.tif
+X	266.06	179.76	M1135887676RC_pyr.tif
-X	275.68	223.41	M1210055995LC_pyr.tif
-X	84.56	175.92	M1218295584LC_pyr.tif
-X	84.09	173.62	M1248882320LC_pyr.tif
+X	95.41	178.12	M1264161244RC_pyr.tif
-X	272.62	215.46	M1271214402RC_pyr.tif
-X	276.79	244.48	M1329984183LC_pyr.tif
-X	269.76	215.56	M156929978RC_pyr.tif
+X	92.75	180.99	M180508458RC_pyr.tif
-X	274.23	197.67	M189936673LC_pyr.tif
-X	89.11	174.01	M1098187634RC_pyr.tif
+X	90.49	153.12	M1115860987LC_pyr.tif
-X	272.45	187.46	M1242998791RC_pyr.tif
-X	84.34	180.68	M1281797189LC_pyr.tif
-X	273.08	180.77	M1301785753RC_pyr.tif
-X	276.63	190.13	M1304133754LC_pyr.tif
-X	86.33	177.86	M1340556731RC_pyr.tif
+X	89.38	169.26	M152213890LC_pyr.tif
-X	89	175.17	M167539449RC_pyr.tif
-X	270.97	211.84	M1118219487RC_pyr.tif
+X	94.27	173.15	M1177101989RC_pyr.tif
-X	271.79	232.66	M1179454227RC_pyr.tif
-X	271.89	184.27	M1184163595RC_pyr.tif
+X	95.26	151.06	M1268866141RC_pyr.tif
-X	86.97	163.11	M1281804467RC_pyr.tif
-X	90.86	167.34	M106210729RC_pyr.tif
-X	90.35	175.8	M134524000RC_pyr.tif
-X	274.07	184.93	M192295707LC_pyr.tif
-X	85.95	177.93	M1128821066LC_pyr.tif
+X	265.95	254.15	M1133535104RC_pyr.tif
+X	94.55	180.36	M1205351169RC_pyr.tif
-X	272.14	222.31	M1210055995RC_pyr.tif
+X	268.4	220.22	M1225357006LC_pyr.tif
+X	268.04	180.02	M1260641765LC_pyr.tif
+X	92.25	178.36	M1264161244LC_pyr.tif
+X	267.8	178.49	M1291208426LC_pyr.tif
+X	267.62	185.25	M1317065420LC_pyr.tif
-X	273.23	242.89	M1329984183RC_pyr.tif
+X	91.79	174.42	M119190747RC_pyr.tif
-X	86.27	175.39	M167539449LC_pyr.tif
+X	270.06	233.77	M1102902819LC_pyr.tif
-X	272.66	193.48	M126269613LC_pyr.tif
-X	87.39	175.98	M134524000LC_pyr.tif
+X	270.57	213.79	M172256185LC_pyr.tif
+X	92.96	178.42	M180508273RC_pyr.tif
+X	90.22	181.34	M180508458LC_pyr.tif
-X	270.38	196.97	M189936673RC_pyr.tif
-X	86.23	174.18	M1098187634LC_pyr.tif
-X	274.47	189.57	M1120577455LC_pyr.tif
+X	91.58	173.37	M1177101989LC_pyr.tif
+X	268.69	182.05	M1199468600LC_pyr.tif
-X	275.8	193.85	M1240649835LC_pyr.tif
+X	92.39	150.95	M1268866141LC_pyr.tif
-X	83.87	163.11	M1281804467LC_pyr.tif
-X	272.93	189.53	M1304133754RC_pyr.tif
-X	83.84	178.14	M1340556731LC_pyr.tif
-X	86.47	166.69	M1340563992RC_pyr.tif
-X	87.83	167.43	M106210729LC_pyr.tif
+X	88.74	174.57	M119190747LC_pyr.tif
+X	271.01	180.41	M141600875LC_pyr.tif
+X	269.26	259.05	M1164155889LC_pyr.tif
+X	91.96	180.7	M1205351169LC_pyr.tif
+X	264.81	219.21	M1225357006RC_pyr.tif
+X	268.23	178.23	M1230062070LC_pyr.tif
+X	94.81	180.29	M1235944895RC_pyr.tif
+X	267.98	182.11	M1255936551LC_pyr.tif
+X	264.43	179.71	M1260641765RC_pyr.tif
+X	264.28	178.25	M1291208426RC_pyr.tif
+X	264.12	184.82	M1317065420RC_pyr.tif
+X	271.74	186	M113290599LC_pyr.tif
-X	269.3	192.96	M126269613RC_pyr.tif
-X	89.74	176.23	M165184666RC_pyr.tif
+X	267	212.98	M172256185RC_pyr.tif
-X	270.53	184.46	M192295707RC_pyr.tif
+X	266.44	232.15	M1102902819RC_pyr.tif
-X	274.89	220.45	M1148847533LC_pyr.tif
-X	86.72	171.24	M1310017962RC_pyr.tif
-X	90.64	163.99	M108570302RC_pyr.tif
+X	267.71	180.06	M141600875RC_pyr.tif
+X	92.19	171.72	M154575494RC_pyr.tif
-X	273.42	192.14	M159290809LC_pyr.tif
+X	269.91	181.37	M1105260012LC_pyr.tif
-X	271	189.05	M1120577455RC_pyr.tif
+X	265.05	181.67	M1199468600RC_pyr.tif
-X	275.56	183.18	M1214768170LC_pyr.tif
+X	268.1	187.33	M1258292781LC_pyr.tif
-X	276.47	194.18	M1273569123LC_pyr.tif
+X	268.06	185.53	M113290599RC_pyr.tif
-X	269.81	191.56	M159290809RC_pyr.tif
-X	89.67	177.33	M165184598RC_pyr.tif
-X	86.75	176.41	M165184666LC_pyr.tif
+X	89.95	178.67	M180508273LC_pyr.tif
+X	92.95	173.53	M182867203RC_pyr.tif
+X	269.93	181.13	M1107617914LC_pyr.tif
+X	269.46	180.8	M1138248276LC_pyr.tif
-X	274.96	233.56	M1148847495LC_pyr.tif
+X	265.43	257.54	M1164155889RC_pyr.tif
+X	264.91	177.97	M1230062070RC_pyr.tif
+X	92.19	180.63	M1235944895LC_pyr.tif
-X	272.45	193.25	M1240649835RC_pyr.tif
-X	275.92	184.48	M1245354848LC_pyr.tif
+X	264.64	181.73	M1255936551RC_pyr.tif
-X	86.55	287.9	M1314713754RC_pyr.tif
-X	86.45	174.9	M1338214764RC_pyr.tif
-X	83.37	166.7	M1340563992LC_pyr.tif
-X	88.02	164.09	M108570302LC_pyr.tif
+X	91.76	165.7	M121552201RC_pyr.tif
+X	91.59	176.39	M121552350RC_pyr.tif
-X	90.34	168.55	M136885301RC_pyr.tif
+X	89.68	171.97	M154575494LC_pyr.tif
-X	89.61	160.48	M169900685RC_pyr.tif
-X	276.25	184.73	M1275923968LC_pyr.tif
+X	267.73	176.63	M1286505193LC_pyr.tif
+X	267.72	177.31	M1288856666LC_pyr.tif
-X	83.77	171.32	M1310017962LC_pyr.tif
+X	92.27	177.47	M149859529RC_pyr.tif
-X	86.88	177.54	M165184598LC_pyr.tif
+X	266.48	181.01	M1105260012RC_pyr.tif
-X	271.48	218.94	M1148847533RC_pyr.tif
-X	88.09	179.74	M1159443731RC_pyr.tif
-X	275.38	191.92	M1181812940LC_pyr.tif
+X	264.38	186.84	M1258292781RC_pyr.tif
-X	272.64	193.51	M1273569123RC_pyr.tif
-X	276.69	205.59	M1301785528LC_pyr.tif
+X	88.81	165.79	M121552201LC_pyr.tif
+X	89.05	176.67	M121552350LC_pyr.tif
-X	272.89	190.81	M128630909LC_pyr.tif
-X	87.29	168.65	M136885301LC_pyr.tif
-X	86.74	160.59	M169900685LC_pyr.tif
+X	90.05	173.7	M182867203LC_pyr.tif
+X	92.91	166.22	M185226140RC_pyr.tif
+X	266.38	180.78	M1107617914RC_pyr.tif
+X	265.95	180.46	M1138248276RC_pyr.tif
+X	94	163.65	M1146492467RC_pyr.tif
+X	94.61	170.68	M1207707061RC_pyr.tif
-X	272.27	182.77	M1214768170RC_pyr.tif
+X	95.34	171.41	M1266517225RC_pyr.tif
-X	83.57	175	M1338214764LC_pyr.tif
+X	89.39	177.7	M149859529LC_pyr.tif
-X	89.55	179.41	M165184459RC_pyr.tif
-X	273.81	189.66	M187585129LC_pyr.tif
+X	93.52	173.25	M1113509923RC_pyr.tif
-X	88.6	170.3	M1131182136RC_pyr.tif
-X	271.44	232.03	M1148847495RC_pyr.tif
-X	272.49	184.01	M1245354848RC_pyr.tif
-X	87.03	177.94	M1248882096RC_pyr.tif
+X	264.45	176.35	M1286505193RC_pyr.tif
+X	264.42	177.05	M1288856666RC_pyr.tif
+X	267.63	181.47	M1319420049LC_pyr.tif
+X	95.77	171.31	M1327639283RC_pyr.tif
-X	90.87	174.88	M103854211RC_pyr.tif
-X	269.23	190.23	M128630909RC_pyr.tif
-X	87.09	179.71	M165184459LC_pyr.tif
+X	270.42	181.77	M176973729LC_pyr.tif
-X	275.18	249.59	M1148847372LC_pyr.tif
-X	271.5	187.97	M1151203628RC_pyr.tif
-X	85.6	180.06	M1159443731LC_pyr.tif
-X	87.8	172.01	M1190055672RC_pyr.tif
+X	268.34	184.27	M1227713072LC_pyr.tif
+X	95.5	134.48	M1299437376RC_pyr.tif
-X	272.91	204.82	M1301785528RC_pyr.tif
+X	266.88	181.41	M176973729RC_pyr.tif
+X	90.16	166.32	M185226140LC_pyr.tif
-X	274.71	187.68	M1122936066LC_pyr.tif
+X	94.47	172.86	M1174749583RC_pyr.tif
-X	275.21	200.35	M1179461443LC_pyr.tif
-X	271.83	191.35	M1181812940RC_pyr.tif
+X	91.9	170.87	M1207707061LC_pyr.tif
-X	87.02	177.64	M1253587425RC_pyr.tif
+X	92.34	171.55	M1266517225LC_pyr.tif
-X	86.92	173.11	M1279456571RC_pyr.tif
+X	90.53	173.4	M1113509923LC_pyr.tif
+X	93.43	168.53	M1115868240RC_pyr.tif
-X	85.81	170.47	M1131182136LC_pyr.tif
+X	91.1	163.71	M1146492467LC_pyr.tif
-X	87.77	164.12	M1192410058RC_pyr.tif
-X	276.12	226.71	M1240649668LC_pyr.tif
-X	84.56	178.19	M1248882096LC_pyr.tif
-X	87.12	171.77	M1251238391RC_pyr.tif
+X	95.25	179.83	M1264168386RC_pyr.tif
-X	276.36	211.14	M1271221474LC_pyr.tif
-X	86.82	177.35	M1281804260RC_pyr.tif
+X	95.41	180.59	M1294736872RC_pyr.tif
+X	264.01	181.11	M1319420049RC_pyr.tif
-X	87.88	175.04	M103854211LC_pyr.tif
-X	273.31	183.11	M161652537LC_pyr.tif
-X	270.52	189.1	M187585129RC_pyr.tif
-X	271.35	248.27	M1148847372RC_pyr.tif
+X	268.98	146.15	M1164155678LC_pyr.tif
-X	84.88	172.13	M1190055672LC_pyr.tif
+X	264.84	183.86	M1227713072RC_pyr.tif
+X	268.43	182.98	M1230069275LC_pyr.tif
+X	268.12	209.29	M1255943707LC_pyr.tif
+X	95.15	169.56	M1268873264RC_pyr.tif
-X	86.87	138.86	M1284159265RC_pyr.tif
+X	92.7	133.83	M1299437376LC_pyr.tif
+X	92.98	171.5	M1327639283LC_pyr.tif
+X	271.76	197.91	M110934154LC_pyr.tif
-X	272.68	181.87	M130992385LC_pyr.tif
-X	89.74	170.84	M167546317RC_pyr.tif
-X	274.16	232.82	M187584914LC_pyr.tif
+X	93.98	175.49	M1144138916RC_pyr.tif
-X	275.27	183.45	M1184170742LC_pyr.tif
-X	84.48	177.94	M1253587425LC_pyr.tif
-X	83.95	173.2	M1279456571LC_pyr.tif
+X	95.94	174.99	M1325288652RC_pyr.tif
-X	269.44	181.49	M130992385RC_pyr.tif
-X	90.14	171.59	M139246156RC_pyr.tif
+X	271.08	181.89	M146323163LC_pyr.tif
+X	92.18	176.73	M152220812RC_pyr.tif
-X	273.27	204.26	M156936831LC_pyr.tif
-X	269.97	182.7	M161652537RC_pyr.tif
+X	90.69	168.68	M1115868240LC_pyr.tif
-X	270.96	187.13	M1122936066RC_pyr.tif
-X	271.41	196.34	M1151203518RC_pyr.tif
+X	91.36	172.99	M1174749583LC_pyr.tif
-X	271.89	199.39	M1179461443RC_pyr.tif
-X	84.9	164.21	M1192410058LC_pyr.tif
+X	268.71	229.7	M1194764396LC_pyr.tif
-X	84.41	175.08	M1218302692LC_pyr.tif
+X	264.64	182.57	M1230069275RC_pyr.tif
-X	272.32	225.66	M1240649668RC_pyr.tif
-X	84.32	171.92	M1251238391LC_pyr.tif
+X	92.37	180.14	M1264168386LC_pyr.tif
-X	272.65	210.34	M1271221474RC_pyr.tif
-X	84.27	177.63	M1281804260LC_pyr.tif
+X	267.9	179.81	M1291215542LC_pyr.tif
+X	92.69	180.93	M1294736872LC_pyr.tif
+X	268.08	197.32	M110934154RC_pyr.tif
-X	88.62	175.72	M1128828227RC_pyr.tif
+X	265.7	148.23	M1164155678RC_pyr.tif
+X	264.44	208.49	M1255943707RC_pyr.tif
+X	92.52	169.72	M1268873264LC_pyr.tif
-X	84	138.47	M1284159265LC_pyr.tif
-X	87.5	171.83	M139246156LC_pyr.tif
+X	267.44	181.52	M146323163RC_pyr.tif
+X	89.6	177	M152220812LC_pyr.tif
-X	269.85	203.63	M156936831RC_pyr.tif
-X	86.74	170.97	M167546317LC_pyr.tif
+X	270.38	181.45	M174618143LC_pyr.tif
+X	91.08	175.69	M1144138916LC_pyr.tif
-X	271.94	183.03	M1184170742RC_pyr.tif
-X	87.34	170.18	M1223007856RC_pyr.tif
+X	267.64	188.45	M1317072480LC_pyr.tif
+X	92.83	175.17	M1325288652LC_pyr.tif
-X	270.34	231.68	M187584914RC_pyr.tif
+X	269.61	254.85	M1133542208LC_pyr.tif
+X	94.23	178.28	M1177109136RC_pyr.tif
-X	275.46	240.39	M1179461294LC_pyr.tif
+X	265.18	228.21	M1194764396RC_pyr.tif
-X	275.71	226.47	M1210063006LC_pyr.tif
-X	275.97	190.29	M1243005785LC_pyr.tif
+X	264.11	179.52	M1291215542RC_pyr.tif
-X	86.63	171.44	M1312370246RC_pyr.tif
-X	86.34	176.91	M1340563783RC_pyr.tif
+X	267.01	181.09	M174618143RC_pyr.tif
+X	92.76	181.04	M180515609RC_pyr.tif
-X	274.17	195.39	M189943857LC_pyr.tif
-X	274.51	233.63	M1118226510LC_pyr.tif
-X	85.86	175.93	M1128828227LC_pyr.tif
-X	84.66	170.38	M1223007856LC_pyr.tif
-X	276.62	189.88	M1304140793LC_pyr.tif
-X	86.61	77.72	M1314720857RC_pyr.tif
-X	90.86	166.67	M106217915RC_pyr.tif
-X	89	178.41	M167546167RC_pyr.tif
-X	86.93	164.68	M1281811472RC_pyr.tif
+X	264.05	187.97	M1317072480RC_pyr.tif
+X	91.74	175.78	M119197583RC_pyr.tif
-X	274.05	184.39	M192302880LC_pyr.tif
-X	89.07	175.26	M1098194754RC_pyr.tif
-X	274.59	240.01	M1118226480LC_pyr.tif
+X	265.94	253.09	M1133542208RC_pyr.tif
+X	91.65	178.59	M1177109136LC_pyr.tif
-X	271.77	239.04	M1179461294RC_pyr.tif
-X	272.13	225.36	M1210063006RC_pyr.tif
-X	275.61	187.41	M1212419105LC_pyr.tif
-X	87.36	176.98	M1218302527RC_pyr.tif
-X	272.43	189.73	M1243005785RC_pyr.tif
-X	83.96	171.64	M1312370246LC_pyr.tif
-X	276.89	249.62	M1329991187LC_pyr.tif
-X	83.79	177.17	M1340563783LC_pyr.tif
-X	272.86	207.38	M126276307LC_pyr.tif
-X	272.66	192.47	M126276407LC_pyr.tif
-X	90.24	177.89	M134530691RC_pyr.tif
-X	86.44	178.71	M167546167LC_pyr.tif
-X	270.42	194.74	M189943857RC_pyr.tif
+X	270.04	232.87	M1102909961LC_pyr.tif
-X	270.92	232.35	M1118226510RC_pyr.tif
-X	272.94	189.29	M1304140793RC_pyr.tif
-X	83.93	75.68	M1314720857LC_pyr.tif
+X	88.85	175.97	M119197583LC_pyr.tif
+X	270.97	177.77	M141607649LC_pyr.tif
+X	270.48	200.91	M172262930LC_pyr.tif
+X	92.97	178.44	M180515423RC_pyr.tif
+X	90.23	181.4	M180515609LC_pyr.tif
-X	84.71	177.17	M1218302527LC_pyr.tif
-X	87.11	153.19	M1253594604RC_pyr.tif
-X	276.36	191.95	M1273576199LC_pyr.tif
-X	276.13	183.64	M1275931074LC_pyr.tif
